UTC Datetime,Local Datetime,countlineName,direction,Pedestrian
2023-10-02 11:15:00,2023-10-02 12:15:00,S1_ParkRow_path_RHS_uob001,in,46
2023-10-02 11:15:00,2023-10-02 12:15:00,S1_ParkRow_path_RHS_uob001,out,37
2023-10-02 11:30:00,2023-10-02 12:30:00,S1_ParkRow_path_RHS_uob001,in,61
2023-10-02 11:30:00,2023-10-02 12:30:00,S1_ParkRow_path_RHS_uob001,out,89
2023-10-02 11:45:00,2023-10-02 12:45:00,S1_ParkRow_path_RHS_uob001,in,118
2023-10-02 11:45:00,2023-10-02 12:45:00,S1_ParkRow_path_RHS_uob001,out,136
2023-10-02 12:00:00,2023-10-02 13:00:00,S1_ParkRow_path_RHS_uob001,in,261
2023-10-02 12:00:00,2023-10-02 13:00:00,S1_ParkRow_path_RHS_uob001,out,59
2023-10-02 12:15:00,2023-10-02 13:15:00,S1_ParkRow_path_RHS_uob001,in,59
2023-10-02 12:15:00,2023-10-02 13:15:00,S1_ParkRow_path_RHS_uob001,out,40
2023-10-02 12:30:00,2023-10-02 13:30:00,S1_ParkRow_path_RHS_uob001,in,51
2023-10-02 12:30:00,2023-10-02 13:30:00,S1_ParkRow_path_RHS_uob001,out,139
2023-10-02 12:45:00,2023-10-02 13:45:00,S1_ParkRow_path_RHS_uob001,in,71
2023-10-02 12:45:00,2023-10-02 13:45:00,S1_ParkRow_path_RHS_uob001,out,175
2023-10-02 13:00:00,2023-10-02 14:00:00,S1_ParkRow_path_RHS_uob001,in,101
2023-10-02 13:00:00,2023-10-02 14:00:00,S1_ParkRow_path_RHS_uob001,out,38
2023-10-02 13:15:00,2023-10-02 14:15:00,S1_ParkRow_path_RHS_uob001,in,44
2023-10-02 13:15:00,2023-10-02 14:15:00,S1_ParkRow_path_RHS_uob001,out,37
2023-10-02 13:30:00,2023-10-02 14:30:00,S1_ParkRow_path_RHS_uob001,in,48
2023-10-02 13:30:00,2023-10-02 14:30:00,S1_ParkRow_path_RHS_uob001,out,74
2023-10-02 13:45:00,2023-10-02 14:45:00,S1_ParkRow_path_RHS_uob001,in,124
2023-10-02 13:45:00,2023-10-02 14:45:00,S1_ParkRow_path_RHS_uob001,out,148
2023-10-02 14:00:00,2023-10-02 15:00:00,S1_ParkRow_path_RHS_uob001,in,208
2023-10-02 14:00:00,2023-10-02 15:00:00,S1_ParkRow_path_RHS_uob001,out,29
2023-10-02 14:15:00,2023-10-02 15:15:00,S1_ParkRow_path_RHS_uob001,in,62
2023-10-02 14:15:00,2023-10-02 15:15:00,S1_ParkRow_path_RHS_uob001,out,43
2023-10-02 14:30:00,2023-10-02 15:30:00,S1_ParkRow_path_RHS_uob001,in,69
2023-10-02 14:30:00,2023-10-02 15:30:00,S1_ParkRow_path_RHS_uob001,out,99
2023-10-02 14:45:00,2023-10-02 15:45:00,S1_ParkRow_path_RHS_uob001,in,121
2023-10-02 14:45:00,2023-10-02 15:45:00,S1_ParkRow_path_RHS_uob001,out,98
2023-10-02 15:00:00,2023-10-02 16:00:00,S1_ParkRow_path_RHS_uob001,in,283
2023-10-02 15:00:00,2023-10-02 16:00:00,S1_ParkRow_path_RHS_uob001,out,41
2023-10-02 15:15:00,2023-10-02 16:15:00,S1_ParkRow_path_RHS_uob001,in,152
2023-10-02 15:15:00,2023-10-02 16:15:00,S1_ParkRow_path_RHS_uob001,out,41
2023-10-02 15:30:00,2023-10-02 16:30:00,S1_ParkRow_path_RHS_uob001,in,106
2023-10-02 15:30:00,2023-10-02 16:30:00,S1_ParkRow_path_RHS_uob001,out,64
2023-10-02 15:45:00,2023-10-02 16:45:00,S1_ParkRow_path_RHS_uob001,in,232
2023-10-02 15:45:00,2023-10-02 16:45:00,S1_ParkRow_path_RHS_uob001,out,68
2023-10-02 16:00:00,2023-10-02 17:00:00,S1_ParkRow_path_RHS_uob001,in,230
2023-10-02 16:00:00,2023-10-02 17:00:00,S1_ParkRow_path_RHS_uob001,out,34
2023-10-02 16:15:00,2023-10-02 17:15:00,S1_ParkRow_path_RHS_uob001,in,101
2023-10-02 16:15:00,2023-10-02 17:15:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-02 16:30:00,2023-10-02 17:30:00,S1_ParkRow_path_RHS_uob001,in,117
2023-10-02 16:30:00,2023-10-02 17:30:00,S1_ParkRow_path_RHS_uob001,out,46
2023-10-02 16:45:00,2023-10-02 17:45:00,S1_ParkRow_path_RHS_uob001,in,157
2023-10-02 16:45:00,2023-10-02 17:45:00,S1_ParkRow_path_RHS_uob001,out,47
2023-10-02 17:00:00,2023-10-02 18:00:00,S1_ParkRow_path_RHS_uob001,in,305
2023-10-02 17:00:00,2023-10-02 18:00:00,S1_ParkRow_path_RHS_uob001,out,33
2023-10-02 17:15:00,2023-10-02 18:15:00,S1_ParkRow_path_RHS_uob001,in,84
2023-10-02 17:15:00,2023-10-02 18:15:00,S1_ParkRow_path_RHS_uob001,out,37
2023-10-02 17:30:00,2023-10-02 18:30:00,S1_ParkRow_path_RHS_uob001,in,65
2023-10-02 17:30:00,2023-10-02 18:30:00,S1_ParkRow_path_RHS_uob001,out,33
2023-10-02 17:45:00,2023-10-02 18:45:00,S1_ParkRow_path_RHS_uob001,in,71
2023-10-02 17:45:00,2023-10-02 18:45:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-02 18:00:00,2023-10-02 19:00:00,S1_ParkRow_path_RHS_uob001,in,41
2023-10-02 18:00:00,2023-10-02 19:00:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-02 18:15:00,2023-10-02 19:15:00,S1_ParkRow_path_RHS_uob001,in,31
2023-10-02 18:15:00,2023-10-02 19:15:00,S1_ParkRow_path_RHS_uob001,out,14
2023-10-02 18:30:00,2023-10-02 19:30:00,S1_ParkRow_path_RHS_uob001,in,41
2023-10-02 18:30:00,2023-10-02 19:30:00,S1_ParkRow_path_RHS_uob001,out,17
2023-10-02 18:45:00,2023-10-02 19:45:00,S1_ParkRow_path_RHS_uob001,in,29
2023-10-02 18:45:00,2023-10-02 19:45:00,S1_ParkRow_path_RHS_uob001,out,20
2023-10-02 19:00:00,2023-10-02 20:00:00,S1_ParkRow_path_RHS_uob001,in,27
2023-10-02 19:00:00,2023-10-02 20:00:00,S1_ParkRow_path_RHS_uob001,out,12
2023-10-02 19:15:00,2023-10-02 20:15:00,S1_ParkRow_path_RHS_uob001,in,37
2023-10-02 19:15:00,2023-10-02 20:15:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-02 19:30:00,2023-10-02 20:30:00,S1_ParkRow_path_RHS_uob001,in,16
2023-10-02 19:30:00,2023-10-02 20:30:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-02 19:45:00,2023-10-02 20:45:00,S1_ParkRow_path_RHS_uob001,in,24
2023-10-02 19:45:00,2023-10-02 20:45:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-02 20:00:00,2023-10-02 21:00:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-02 20:00:00,2023-10-02 21:00:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-02 20:15:00,2023-10-02 21:15:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-02 20:15:00,2023-10-02 21:15:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-02 20:30:00,2023-10-02 21:30:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-02 20:30:00,2023-10-02 21:30:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-02 20:45:00,2023-10-02 21:45:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-02 20:45:00,2023-10-02 21:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 21:00:00,2023-10-02 22:00:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 21:00:00,2023-10-02 22:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 21:15:00,2023-10-02 22:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 21:15:00,2023-10-02 22:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 21:30:00,2023-10-02 22:30:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-02 21:30:00,2023-10-02 22:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 21:45:00,2023-10-02 22:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 21:45:00,2023-10-02 22:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 22:00:00,2023-10-02 23:00:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-02 22:00:00,2023-10-02 23:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 22:15:00,2023-10-02 23:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-02 22:15:00,2023-10-02 23:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 22:30:00,2023-10-02 23:30:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 22:30:00,2023-10-02 23:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 22:45:00,2023-10-02 23:45:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-02 22:45:00,2023-10-02 23:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 23:00:00,2023-10-03 00:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-02 23:00:00,2023-10-03 00:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 23:15:00,2023-10-03 00:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 23:15:00,2023-10-03 00:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-02 23:30:00,2023-10-03 00:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-02 23:30:00,2023-10-03 00:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-02 23:45:00,2023-10-03 00:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-02 23:45:00,2023-10-03 00:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 00:00:00,2023-10-03 01:00:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 00:00:00,2023-10-03 01:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 00:15:00,2023-10-03 01:15:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-03 00:15:00,2023-10-03 01:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 00:30:00,2023-10-03 01:30:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-03 00:30:00,2023-10-03 01:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 00:45:00,2023-10-03 01:45:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-03 00:45:00,2023-10-03 01:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 01:00:00,2023-10-03 02:00:00,S1_ParkRow_path_RHS_uob001,in,5
2023-10-03 01:00:00,2023-10-03 02:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 01:15:00,2023-10-03 02:15:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-03 01:15:00,2023-10-03 02:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 01:30:00,2023-10-03 02:30:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-03 01:30:00,2023-10-03 02:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 01:45:00,2023-10-03 02:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-03 01:45:00,2023-10-03 02:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 02:00:00,2023-10-03 03:00:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-03 02:00:00,2023-10-03 03:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 02:15:00,2023-10-03 03:15:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-03 02:15:00,2023-10-03 03:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 02:30:00,2023-10-03 03:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 02:30:00,2023-10-03 03:30:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 02:45:00,2023-10-03 03:45:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 02:45:00,2023-10-03 03:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 03:00:00,2023-10-03 04:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-03 03:00:00,2023-10-03 04:00:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 03:15:00,2023-10-03 04:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-03 03:15:00,2023-10-03 04:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 03:30:00,2023-10-03 04:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 03:30:00,2023-10-03 04:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 03:45:00,2023-10-03 04:45:00,S1_ParkRow_path_RHS_uob001,in,4
2023-10-03 03:45:00,2023-10-03 04:45:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 04:00:00,2023-10-03 05:00:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-03 04:00:00,2023-10-03 05:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 04:15:00,2023-10-03 05:15:00,S1_ParkRow_path_RHS_uob001,in,0
2023-10-03 04:15:00,2023-10-03 05:15:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 04:30:00,2023-10-03 05:30:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 04:30:00,2023-10-03 05:30:00,S1_ParkRow_path_RHS_uob001,out,0
2023-10-03 04:45:00,2023-10-03 05:45:00,S1_ParkRow_path_RHS_uob001,in,1
2023-10-03 04:45:00,2023-10-03 05:45:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 05:00:00,2023-10-03 06:00:00,S1_ParkRow_path_RHS_uob001,in,2
2023-10-03 05:00:00,2023-10-03 06:00:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 05:15:00,2023-10-03 06:15:00,S1_ParkRow_path_RHS_uob001,in,3
2023-10-03 05:15:00,2023-10-03 06:15:00,S1_ParkRow_path_RHS_uob001,out,1
2023-10-03 05:30:00,2023-10-03 06:30:00,S1_ParkRow_path_RHS_uob001,in,8
2023-10-03 05:30:00,2023-10-03 06:30:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-03 05:45:00,2023-10-03 06:45:00,S1_ParkRow_path_RHS_uob001,in,10
2023-10-03 05:45:00,2023-10-03 06:45:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-03 06:00:00,2023-10-03 07:00:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-03 06:00:00,2023-10-03 07:00:00,S1_ParkRow_path_RHS_uob001,out,5
2023-10-03 06:15:00,2023-10-03 07:15:00,S1_ParkRow_path_RHS_uob001,in,7
2023-10-03 06:15:00,2023-10-03 07:15:00,S1_ParkRow_path_RHS_uob001,out,12
2023-10-03 06:30:00,2023-10-03 07:30:00,S1_ParkRow_path_RHS_uob001,in,15
2023-10-03 06:30:00,2023-10-03 07:30:00,S1_ParkRow_path_RHS_uob001,out,18
2023-10-03 06:45:00,2023-10-03 07:45:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-03 06:45:00,2023-10-03 07:45:00,S1_ParkRow_path_RHS_uob001,out,27
2023-10-03 07:00:00,2023-10-03 08:00:00,S1_ParkRow_path_RHS_uob001,in,34
2023-10-03 07:00:00,2023-10-03 08:00:00,S1_ParkRow_path_RHS_uob001,out,19
2023-10-03 07:15:00,2023-10-03 08:15:00,S1_ParkRow_path_RHS_uob001,in,32
2023-10-03 07:15:00,2023-10-03 08:15:00,S1_ParkRow_path_RHS_uob001,out,51
2023-10-03 07:30:00,2023-10-03 08:30:00,S1_ParkRow_path_RHS_uob001,in,34
2023-10-03 07:30:00,2023-10-03 08:30:00,S1_ParkRow_path_RHS_uob001,out,229
2023-10-03 07:45:00,2023-10-03 08:45:00,S1_ParkRow_path_RHS_uob001,in,30
2023-10-03 07:45:00,2023-10-03 08:45:00,S1_ParkRow_path_RHS_uob001,out,401
2023-10-03 08:00:00,2023-10-03 09:00:00,S1_ParkRow_path_RHS_uob001,in,17
2023-10-03 08:00:00,2023-10-03 09:00:00,S1_ParkRow_path_RHS_uob001,out,48
2023-10-03 08:15:00,2023-10-03 09:15:00,S1_ParkRow_path_RHS_uob001,in,18
2023-10-03 08:15:00,2023-10-03 09:15:00,S1_ParkRow_path_RHS_uob001,out,76
2023-10-03 08:30:00,2023-10-03 09:30:00,S1_ParkRow_path_RHS_uob001,in,20
2023-10-03 08:30:00,2023-10-03 09:30:00,S1_ParkRow_path_RHS_uob001,out,210
2023-10-03 08:45:00,2023-10-03 09:45:00,S1_ParkRow_path_RHS_uob001,in,45
2023-10-03 08:45:00,2023-10-03 09:45:00,S1_ParkRow_path_RHS_uob001,out,320
2023-10-03 09:00:00,2023-10-03 10:00:00,S1_ParkRow_path_RHS_uob001,in,109
2023-10-03 09:00:00,2023-10-03 10:00:00,S1_ParkRow_path_RHS_uob001,out,47
2023-10-03 09:15:00,2023-10-03 10:15:00,S1_ParkRow_path_RHS_uob001,in,32
2023-10-03 09:15:00,2023-10-03 10:15:00,S1_ParkRow_path_RHS_uob001,out,56
2023-10-03 09:30:00,2023-10-03 10:30:00,S1_ParkRow_path_RHS_uob001,in,22
2023-10-03 09:30:00,2023-10-03 10:30:00,S1_ParkRow_path_RHS_uob001,out,178
2023-10-03 09:45:00,2023-10-03 10:45:00,S1_ParkRow_path_RHS_uob001,in,76
2023-10-03 09:45:00,2023-10-03 10:45:00,S1_ParkRow_path_RHS_uob001,out,251
2023-10-03 10:00:00,2023-10-03 11:00:00,S1_ParkRow_path_RHS_uob001,in,134
2023-10-03 10:00:00,2023-10-03 11:00:00,S1_ParkRow_path_RHS_uob001,out,51
2023-10-03 10:15:00,2023-10-03 11:15:00,S1_ParkRow_path_RHS_uob001,in,48
2023-10-03 10:15:00,2023-10-03 11:15:00,S1_ParkRow_path_RHS_uob001,out,42
2023-10-03 10:30:00,2023-10-03 11:30:00,S1_ParkRow_path_RHS_uob001,in,51
2023-10-03 10:30:00,2023-10-03 11:30:00,S1_ParkRow_path_RHS_uob001,out,85
2023-10-03 10:45:00,2023-10-03 11:45:00,S1_ParkRow_path_RHS_uob001,in,121
2023-10-03 10:45:00,2023-10-03 11:45:00,S1_ParkRow_path_RHS_uob001,out,146
2023-10-03 11:00:00,2023-10-03 12:00:00,S1_ParkRow_path_RHS_uob001,in,131
2023-10-03 11:00:00,2023-10-03 12:00:00,S1_ParkRow_path_RHS_uob001,out,44
2023-10-03 11:15:00,2023-10-03 12:15:00,S1_ParkRow_path_RHS_uob001,in,60
2023-10-03 11:15:00,2023-10-03 12:15:00,S1_ParkRow_path_RHS_uob001,out,67
2023-10-03 11:30:00,2023-10-03 12:30:00,S1_ParkRow_path_RHS_uob001,in,86
2023-10-03 11:30:00,2023-10-03 12:30:00,S1_ParkRow_path_RHS_uob001,out,152
2023-10-03 11:45:00,2023-10-03 12:45:00,S1_ParkRow_path_RHS_uob001,in,123
2023-10-03 11:45:00,2023-10-03 12:45:00,S1_ParkRow_path_RHS_uob001,out,192
2023-10-03 12:00:00,2023-10-03 13:00:00,S1_ParkRow_path_RHS_uob001,in,146
2023-10-03 12:00:00,2023-10-03 13:00:00,S1_ParkRow_path_RHS_uob001,out,39
2023-10-03 12:15:00,2023-10-03 13:15:00,S1_ParkRow_path_RHS_uob001,in,72
2023-10-03 12:15:00,2023-10-03 13:15:00,S1_ParkRow_path_RHS_uob001,out,55
2023-10-03 12:30:00,2023-10-03 13:30:00,S1_ParkRow_path_RHS_uob001,in,62
2023-10-03 12:30:00,2023-10-03 13:30:00,S1_ParkRow_path_RHS_uob001,out,185
2023-10-03 12:45:00,2023-10-03 13:45:00,S1_ParkRow_path_RHS_uob001,in,115
2023-10-03 12:45:00,2023-10-03 13:45:00,S1_ParkRow_path_RHS_uob001,out,184
2023-10-03 13:00:00,2023-10-03 14:00:00,S1_ParkRow_path_RHS_uob001,in,186
2023-10-03 13:00:00,2023-10-03 14:00:00,S1_ParkRow_path_RHS_uob001,out,54
2023-10-03 13:15:00,2023-10-03 14:15:00,S1_ParkRow_path_RHS_uob001,in,54
2023-10-03 13:15:00,2023-10-03 14:15:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-03 13:30:00,2023-10-03 14:30:00,S1_ParkRow_path_RHS_uob001,in,57
2023-10-03 13:30:00,2023-10-03 14:30:00,S1_ParkRow_path_RHS_uob001,out,72
2023-10-03 13:45:00,2023-10-03 14:45:00,S1_ParkRow_path_RHS_uob001,in,135
2023-10-03 13:45:00,2023-10-03 14:45:00,S1_ParkRow_path_RHS_uob001,out,95
2023-10-03 14:00:00,2023-10-03 15:00:00,S1_ParkRow_path_RHS_uob001,in,201
2023-10-03 14:00:00,2023-10-03 15:00:00,S1_ParkRow_path_RHS_uob001,out,31
2023-10-03 14:15:00,2023-10-03 15:15:00,S1_ParkRow_path_RHS_uob001,in,88
2023-10-03 14:15:00,2023-10-03 15:15:00,S1_ParkRow_path_RHS_uob001,out,29
2023-10-03 14:30:00,2023-10-03 15:30:00,S1_ParkRow_path_RHS_uob001,in,76
2023-10-03 14:30:00,2023-10-03 15:30:00,S1_ParkRow_path_RHS_uob001,out,128
2023-10-03 14:45:00,2023-10-03 15:45:00,S1_ParkRow_path_RHS_uob001,in,151
2023-10-03 14:45:00,2023-10-03 15:45:00,S1_ParkRow_path_RHS_uob001,out,148
2023-10-03 15:00:00,2023-10-03 16:00:00,S1_ParkRow_path_RHS_uob001,in,309
2023-10-03 15:00:00,2023-10-03 16:00:00,S1_ParkRow_path_RHS_uob001,out,54
2023-10-03 15:15:00,2023-10-03 16:15:00,S1_ParkRow_path_RHS_uob001,in,124
2023-10-03 15:15:00,2023-10-03 16:15:00,S1_ParkRow_path_RHS_uob001,out,39
2023-10-03 15:30:00,2023-10-03 16:30:00,S1_ParkRow_path_RHS_uob001,in,86
2023-10-03 15:30:00,2023-10-03 16:30:00,S1_ParkRow_path_RHS_uob001,out,59
2023-10-03 15:45:00,2023-10-03 16:45:00,S1_ParkRow_path_RHS_uob001,in,182
2023-10-03 15:45:00,2023-10-03 16:45:00,S1_ParkRow_path_RHS_uob001,out,76
2023-10-03 16:00:00,2023-10-03 17:00:00,S1_ParkRow_path_RHS_uob001,in,270
2023-10-03 16:00:00,2023-10-03 17:00:00,S1_ParkRow_path_RHS_uob001,out,52
2023-10-03 16:15:00,2023-10-03 17:15:00,S1_ParkRow_path_RHS_uob001,in,122
2023-10-03 16:15:00,2023-10-03 17:15:00,S1_ParkRow_path_RHS_uob001,out,35
2023-10-03 16:30:00,2023-10-03 17:30:00,S1_ParkRow_path_RHS_uob001,in,78
2023-10-03 16:30:00,2023-10-03 17:30:00,S1_ParkRow_path_RHS_uob001,out,43
2023-10-03 16:45:00,2023-10-03 17:45:00,S1_ParkRow_path_RHS_uob001,in,201
2023-10-03 16:45:00,2023-10-03 17:45:00,S1_ParkRow_path_RHS_uob001,out,42
2023-10-03 17:00:00,2023-10-03 18:00:00,S1_ParkRow_path_RHS_uob001,in,367
2023-10-03 17:00:00,2023-10-03 18:00:00,S1_ParkRow_path_RHS_uob001,out,44
2023-10-03 17:15:00,2023-10-03 18:15:00,S1_ParkRow_path_RHS_uob001,in,99
2023-10-03 17:15:00,2023-10-03 18:15:00,S1_ParkRow_path_RHS_uob001,out,30
2023-10-03 17:30:00,2023-10-03 18:30:00,S1_ParkRow_path_RHS_uob001,in,78
2023-10-03 17:30:00,2023-10-03 18:30:00,S1_ParkRow_path_RHS_uob001,out,35
2023-10-03 17:45:00,2023-10-03 18:45:00,S1_ParkRow_path_RHS_uob001,in,46
2023-10-03 17:45:00,2023-10-03 18:45:00,S1_ParkRow_path_RHS_uob001,out,39
2023-10-03 18:00:00,2023-10-03 19:00:00,S1_ParkRow_path_RHS_uob001,in,64
2023-10-03 18:00:00,2023-10-03 19:00:00,S1_ParkRow_path_RHS_uob001,out,22
2023-10-03 18:15:00,2023-10-03 19:15:00,S1_ParkRow_path_RHS_uob001,in,53
2023-10-03 18:15:00,2023-10-03 19:15:00,S1_ParkRow_path_RHS_uob001,out,22
2023-10-03 18:30:00,2023-10-03 19:30:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-03 18:30:00,2023-10-03 19:30:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-03 18:45:00,2023-10-03 19:45:00,S1_ParkRow_path_RHS_uob001,in,47
2023-10-03 18:45:00,2023-10-03 19:45:00,S1_ParkRow_path_RHS_uob001,out,11
2023-10-03 19:00:00,2023-10-03 20:00:00,S1_ParkRow_path_RHS_uob001,in,39
2023-10-03 19:00:00,2023-10-03 20:00:00,S1_ParkRow_path_RHS_uob001,out,13
2023-10-03 19:15:00,2023-10-03 20:15:00,S1_ParkRow_path_RHS_uob001,in,33
2023-10-03 19:15:00,2023-10-03 20:15:00,S1_ParkRow_path_RHS_uob001,out,10
2023-10-03 19:30:00,2023-10-03 20:30:00,S1_ParkRow_path_RHS_uob001,in,22
2023-10-03 19:30:00,2023-10-03 20:30:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-03 19:45:00,2023-10-03 20:45:00,S1_ParkRow_path_RHS_uob001,in,17
2023-10-03 19:45:00,2023-10-03 20:45:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-03 20:00:00,2023-10-03 21:00:00,S1_ParkRow_path_RHS_uob001,in,16
2023-10-03 20:00:00,2023-10-03 21:00:00,S1_ParkRow_path_RHS_uob001,out,17
2023-10-03 20:15:00,2023-10-03 21:15:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-03 20:15:00,2023-10-03 21:15:00,S1_ParkRow_path_RHS_uob001,out,8
2023-10-03 20:30:00,2023-10-03 21:30:00,S1_ParkRow_path_RHS_uob001,in,23
2023-10-03 20:30:00,2023-10-03 21:30:00,S1_ParkRow_path_RHS_uob001,out,6
2023-10-03 20:45:00,2023-10-03 21:45:00,S1_ParkRow_path_RHS_uob001,in,21
2023-10-03 20:45:00,2023-10-03 21:45:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-03 21:00:00,2023-10-03 22:00:00,S1_ParkRow_path_RHS_uob001,in,28
2023-10-03 21:00:00,2023-10-03 22:00:00,S1_ParkRow_path_RHS_uob001,out,3
2023-10-03 21:15:00,2023-10-03 22:15:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-03 21:15:00,2023-10-03 22:15:00,S1_ParkRow_path_RHS_uob001,out,15
2023-10-03 21:30:00,2023-10-03 22:30:00,S1_ParkRow_path_RHS_uob001,in,13
2023-10-03 21:30:00,2023-10-03 22:30:00,S1_ParkRow_path_RHS_uob001,out,12
2023-10-03 21:45:00,2023-10-03 22:45:00,S1_ParkRow_path_RHS_uob001,in,9
2023-10-03 21:45:00,2023-10-03 22:45:00,S1_ParkRow_path_RHS_uob001,out,2
2023-10-03 22:00:00,2023-10-03 23:00:00,S1_ParkRow_path_RHS_uob001,in,21
2023-10-03 22:00:00,2023-10-03 23:00:00,S1_ParkRow_path_RHS_uob001,out,7
2023-10-03 22:15:00,2023-10-03 23:15:00,S1_ParkRow_path_RHS_uob001,in,14
2023-10-03 22:15:00,2023-10-03 23:15:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-03 22:30:00,2023-10-03 23:30:00,S1_ParkRow_path_RHS_uob001,in,11
2023-10-03 22:30:00,2023-10-03 23:30:00,S1_ParkRow_path_RHS_uob001,out,4
2023-10-03 22:45:00,2023-10-03 23:45:00,S1_ParkRow_path_RHS_uob001,in,4
